countrycode,year,v_c,v_i,v_g,v_x,v_m,v_gdp,q_c,q_i,q_g,q_x,q_m,q_gdp,pop,xr,xr2,v_gfcf,q_gfcf,emp,avh
COL,1990,20518620.834814,7339402.175135,2237859.023002,3932491.458768,4280848.111556,28406296.385884,277879958.0795347,49321464.64781139,26545935.09454289,44493481.88617461,26544682.61762532,366809462.9136111,33.102575,502.25925,502.25925,6965918.708912999,60428275.44616211,10.505453,1969
COL,1991,26824192.482468,8145328.000337,2894340.78842,5286916.763018,5242069.221267,36662209.795643,282246323.593217,45012059.84401006,27408615.4294286,49814487.25837011,27452473.54447666,374151552.9151387,33.758337,633.0451666666667,633.0451666666667,7887117.468338,56698053.51822495,11.193828,1958.974476607595
COL,1992,35682461.472195,11273709.054875,4274250.367794,5795857.299416999,7564211.33995,47065371.270641,290811670.4478682,64360457.97003887,30303923.05255174,52597068.16267351,38803454.68457444,389285701.2648171,34.422569,759.282,759.282,10788467.117957,63738026.48779052,11.339091,1949
COL,1993,46890353.52566399,17998371.316954,6016809.287891,7009479.0038,12222447.565348,61921465.837422,307540586.6164815,83015235.11076462,35345361.25417034,52631557.10203408,54476221.21581192,411514545.4421775,35.091275,863.0646833333334,863.0646833333334,16975301.663596,82244812.37691002,12.05343,1961.956931229633
COL,1994,59761466.871215,23809086.06532,8006859.592839,8944948.308131,15735384.748167,79999976.416227,319970179.8604437,93559642.32582064,40776467.75992502,53904820.37414914,62973616.57498259,432696619.4889457,35.758979,844.8358900000001,844.8358900000001,22350570.6889,92206280.47938567,12.520749,1975
COL,1995,74463357.38243699,30072898.156187,10339809.373694,10837770.949691,19716272.851243,100027253.822105,337369560.0847226,99234880.91809584,43735600.85828018,55824280.98787857,67547287.83336906,455207424.3688992,36.42143799999999,912.826415,912.826415,26877186.770968,93045204.11916295,13.095465,1970.232767118925
COL,1996,88564032.38357699,30796673.585715,14845473.246362,13518411.006601,23382489.302789,119303528.77456,340864162.0765123,87306906.0857085,54205636.37253571,61185089.14297256,69093367.98523149,464565858.4065742,37.076387,1036.686416666667,1036.686416666667,30912092.091978,91747483.87582533,13.300181,1965.477041331188
COL,1997,106322816.191494,35155232.162243,19861414.64071,15952004.918608,28136411.043128,144175693.452439,349072785.0014607,86743921.50959976,62746636.29431973,63113282.18320613,73372592.60902414,480501805.6066177,37.7238,1140.962941666667,1140.962941666667,34954546.871163,89906861.83582473,13.576702,1960.732794861095
COL,1998,124216562.018928,38259796.924015,23369244.012079,18618627.239747,32705543.355874,166417683.392023,346260955.5932767,81271999.67616633,64036257.33372238,67768190.24216519,70501464.77982751,483239624.9574694,38.364309,1426.037458333333,1426.037458333333,37812270.508331,84241098.94919816,13.599689,1956
COL,1999,131078608.207795,26949605.674633,27514091.488735,24556862.62753,30054013.05262,179545135.01183,327581584.3467484,49876687.61998083,66365567.9824987,71782710.22302495,53101251.55672506,462924139.3334215,38.999471,1756.230848333333,1756.230848333333,28541823.087199,55132873.89315689,13.398021,1956
COL,2000,147955073.29523,33051723.798032,30356158.84436,33210582.385372,37787953.768624,207183526.670116,334084184.6204614,55993173.70724086,66179394.23665277,76194801.39725944,56261003.03165844,476464025.9072956,39.629968,2087.903841666667,2087.903841666667,31204093.780188,54020223.76452634,14.237123,1956
COL,2001,162690607.286868,38528422.735269,33063831.712664,34775646.59083,45231314.198072,224391609.31455,339256773.4474373,60710013.58546148,67645385.04761675,78336541.22624822,61178291.54022257,484458600.1892602,40.255967,2299.633155833333,2299.633155833333,36832186.3603,59270812.40816657,14.33367,1956
